NOME,ANO_INGRESSO_2022,FASE_2022,NIVEL_IDEAL_2022,BOLSISTA_2022,PEDRA_2022,IAN_2022,DESTAQUE_IDA_2022,IDA_2022,DESTAQUE_IEG_2022,IEG_2022,IAA_2022,IPS_2022,IPP_2022,DESTAQUE_IPV_2022,IPV_2022,INDE_2022,PONTO_VIRADA_2022,QTD_AVAL_2022,INDICADO_BOLSA_2022,REC_AVA_UNIFICADO
ALUNO-893,2022,2.0,2,0,Quartzo,10.0,0,3.5,0,7.000000000000001,0.0,7.5,6.458333333333334,0,5.55556,5.606945333333334,0,3.0,0,Mantido na Fase atual
ALUNO-895,2022,0.0,0,0,Ametista,10.0,0,5.666666666666666,1,9.761904761904765,9.50002,8.125,5.625,1,7.66666,7.944048285714286,0,2.0,0,Mantido na Fase atual
ALUNO-896,2022,2.0,3,0,Ametista,5.0,0,5.833333333333334,1,9.184904601571269,8.500020000000001,7.5,5.624999999999999,1,7.666670000000001,7.199483586980921,0,3.0,0,Promovido de Fase
ALUNO-900,2021,3.0,5,0,Ametista,5.0,0,6.5,0,7.312949493298463,7.91667,7.5,7.65625,1,7.54166,7.078213898659693,0,4.0,0,Promovido de Fase
ALUNO-901,2022,1.0,2,0,Ágata,5.0,0,3.75,0,5.843045843045843,8.500020000000001,7.5,6.041666666666667,0,7.222223333333333,6.067222501942502,0,3.0,0,Mantido na Fase atual
ALUNO-902,2019,0.0,2,0,Ametista,5.0,0,7.416666666666666,1,8.765931923826662,9.50002,7.5,5.3125,1,7.749995,7.517770718098665,0,2.0,0,Mantido na Fase atual
ALUNO-903,2020,2.0,2,1,Topázio,10.0,1,7.5,1,9.382716049382717,8.000020000000001,7.5,6.041666666666667,1,8.222226666666666,8.175157209876545,0,3.0,0,Mantido na Fase atual
ALUNO-905,2021,0.0,2,0,Ametista,5.0,1,9.1,0,6.65204678362573,9.50002,7.5,6.25,1,8.416665,7.658744356725147,1,2.0,0,Mantido na Fase atual
ALUNO-909,2019,2.0,4,0,Ágata,5.0,0,4.5,1,8.54812337421033,7.916679999999999,5.625,6.458333333333334,1,7.722223333333334,6.654070674842067,0,3.0,0,Mantido na Fase atual
ALUNO-910,2016,7.0,8,0,Quartzo,5.0,0,2.966666666666666,0,4.16078431372549,9.16668,5.0,7.03125,0,6.388886666666666,5.323060529411764,0,4.0,0,Mantido na Fase atual
ALUNO-911,2019,4.0,7,0,Quartzo,2.5,0,5.0,1,7.675756420035596,4.58334,5.0,5.78125,0,6.1249925,5.54660878400712,0,4.0,0,Mantido na Fase atual
ALUNO-913,2022,3.0,3,0,Ágata,10.0,0,6.488888888888888,1,8.083333333333334,0.0,7.5,7.96875,1,7.833335,7.027986444444445,0,4.0,1,Mantido na Fase atual
ALUNO-914,2021,2.0,4,0,Ágata,5.0,0,6.583333333333334,0,6.746201329534664,9.000020000000001,7.5,6.25,1,7.500003333333334,6.940909599240267,0,3.0,0,Promovido de Fase
ALUNO-915,2022,2.0,2,0,Ágata,10.0,0,4.666666666666667,0,6.152637485970819,7.916679999999999,7.5,6.041666666666667,0,6.44444,6.598583497194165,0,3.0,0,Mantido na Fase atual
ALUNO-916,2017,5.0,5,1,Topázio,10.0,1,8.511111111111111,1,10.0,8.75001,9.375,9.0625,1,9.666675,9.354308222222222,1,4.0,0,Mantido na Fase + Bolsa
ALUNO-918,2022,4.0,5,0,Ametista,5.0,0,7.111111111111112,1,8.54728317659352,8.75001,7.5,8.125,1,7.75,7.619179857540927,0,4.0,1,Promovido de Fase
ALUNO-919,2020,7.0,7,0,Quartzo,10.0,0,1.477777777777778,0,4.027450980392157,0.0,6.875,7.65625,0,6.388886666666667,4.831948084967321,0,4.0,1,Mantido na Fase atual
ALUNO-920,2018,5.0,7,1,Ametista,5.0,0,7.199999999999999,0,6.612103174603176,8.33334,5.625,7.8125,1,8.0,7.039504634920634,0,4.0,0,Mantido na Fase + Bolsa
ALUNO-921,2022,3.0,7,0,Quartzo,2.5,0,1.722222222222222,0,3.914117132867133,10.00002,6.25,7.1875,0,6.0416575,4.929351371017871,0,4.0,0,Mantido na Fase atual
ALUNO-922,2019,3.0,3,0,Ametista,10.0,0,5.166666666666667,1,8.458333333333334,8.75001,5.0,7.5,0,6.7083275,7.191666500000001,0,4.0,0,Mantido na Fase atual
ALUNO-923,2020,0.0,2,0,Ametista,5.0,1,8.483333333333334,1,8.076998050682262,10.00002,6.875,5.625,1,8.083335,7.67873527680312,0,2.0,0,Mantido na Fase atual
ALUNO-924,2022,1.0,2,0,Ametista,5.0,0,7.25,1,8.777777777777779,8.500020000000001,7.5,5.625,1,7.722223333333334,7.412502222222223,0,3.0,0,Mantido na Fase atual
ALUNO-925,2022,0.0,0,0,Ametista,10.0,0,7.083333333333334,1,8.655270655270654,10.00002,6.25,5.625,0,7.41666,7.818554797720798,0,2.0,0,Mantido na Fase atual
ALUNO-926,2018,3.0,4,0,Quartzo,5.0,0,3.555555555555556,0,6.416701505016722,0.0,5.625,7.5,0,6.7083275,5.148616912114456,0,4.0,0,Mantido na Fase atual
ALUNO-927,2020,1.0,2,0,Ágata,5.0,0,6.25,0,7.466161616161616,7.416679999999999,5.625,6.041666666666667,1,7.5,6.65156698989899,0,3.0,0,Promovido de Fase
ALUNO-930,2019,6.0,7,1,Topázio,5.0,1,8.466666666666667,1,9.641304347826086,10.00002,9.375,9.0625,1,10.00001,8.96534820289855,1,4.0,0,Promovido de Fase + Bolsa
ALUNO-931,2019,1.0,2,0,Ágata,5.0,0,3.333333333333333,0,6.948621553884712,9.50002,6.875,5.625,1,8.166665,6.38972597744361,0,2.0,0,Mantido na Fase atual
ALUNO-932,2017,3.0,4,0,Quartzo,5.0,0,5.444444444444444,0,5.207123159068239,0.0,4.375,7.5,0,6.916665,5.201146520702537,0,4.0,1,Promovido de Fase
ALUNO-933,2022,5.0,7,0,Quartzo,5.0,0,2.066666666666666,0,6.255835667600373,7.91667,7.5,5.625,0,7.041665,5.677000466853408,0,3.0,0,Mantido na Fase atual
ALUNO-934,2022,7.0,8,0,Ametista,5.0,1,8.0,1,9.523809523809524,7.91667,7.5,7.1875,0,7.0,7.665178904761905,0,4.0,1,Mantido na Fase atual
ALUNO-936,2022,0.0,2,0,Ágata,5.0,0,6.25,0,7.170329670329671,10.00002,7.5,5.625,0,7.41666,6.979899934065935,0,2.0,0,Mantido na Fase atual
ALUNO-937,2018,3.0,3,0,Ágata,10.0,0,4.777777777777778,0,7.32051282051282,10.00002,5.625,7.1875,0,6.124995,6.925909119658121,0,4.0,0,Mantido na Fase atual
ALUNO-939,2021,4.0,5,0,Ágata,5.0,0,5.266666666666667,0,7.24391126115264,7.50001,5.625,7.8125,1,8.25,6.745866585563862,0,4.0,1,Promovido de Fase + Bolsa
ALUNO-941,2022,3.0,4,0,Ágata,5.0,0,5.666666666666667,0,5.109848484848484,7.91667,7.5,7.8125,0,6.7499975,6.328219530303031,0,4.0,1,Mantido na Fase atual
ALUNO-944,2017,3.0,6,0,Quartzo,2.5,0,0.9444444444444444,0,2.917572463768116,8.75001,7.5,6.09375,0,4.6249975,4.181778881642512,0,4.0,0,Mantido na Fase atual
ALUNO-945,2021,4.0,6,1,Topázio,5.0,1,8.422222222222222,1,10.0,8.75001,8.75,8.4375,1,8.66667,8.511529444444445,1,4.0,0,Promovido de Fase + Bolsa
ALUNO-946,2021,3.0,4,0,Ametista,5.0,0,7.444444444444445,1,8.784722222222221,7.08333,7.5,7.65625,0,7.2083325,7.411457833333333,0,4.0,1,Mantido na Fase + Bolsa
ALUNO-947,2021,1.0,2,0,Quartzo,5.0,0,4.5,0,5.572808833678399,8.500020000000001,7.5,5.625,0,5.833325,5.84372876673568,0,2.0,0,Mantido na Fase atual
ALUNO-948,2018,4.0,5,0,Ágata,5.0,0,4.388888888888889,0,5.78487460815047,7.08333,7.5,8.125,0,7.416665,6.288918699407872,0,4.0,1,Promovido de Fase
ALUNO-949,2022,2.0,3,0,Ametista,5.0,1,8.5,1,9.62962962962963,8.000020000000001,7.5,6.041666666666667,1,7.777776666666667,7.835649925925926,0,3.0,0,Promovido de Fase
ALUNO-952,2022,2.0,2,0,Ametista,10.0,0,5.5,1,9.666666666666666,9.000020000000001,7.5,6.666666666666666,1,8.111113333333336,7.972224666666668,0,3.0,0,Mantido na Fase atual
ALUNO-954,2022,0.0,1,0,Ametista,5.0,0,7.25,1,8.67283950617284,8.500020000000001,5.0,5.625,0,7.499995,7.097068901234568,0,2.0,0,Mantido na Fase atual
ALUNO-955,2022,1.0,1,0,Topázio,10.0,0,7.0,1,10.0,9.000020000000001,7.5,6.041666666666667,0,7.277773333333332,8.109723333333333,0,3.0,0,Mantido na Fase atual
ALUNO-957,2019,2.0,3,1,Ametista,5.0,0,6.916666666666666,1,9.19753086419753,7.50002,5.625,6.458333333333334,1,8.388893333333334,7.35895350617284,1,3.0,0,Mantido na Fase atual
ALUNO-958,2018,5.0,7,1,Ágata,5.0,0,5.800000000000001,1,8.801282051282051,7.08333,5.0,7.03125,0,6.7499975,6.68171391025641,0,4.0,0,Promovido de Fase + Bolsa
ALUNO-959,2021,1.0,3,0,Topázio,5.0,1,9.0,1,9.841269841269842,9.50002,7.5,6.25,1,7.5,8.093255968253969,0,3.0,0,Promovido de Fase
ALUNO-960,2022,0.0,1,0,Ágata,5.0,0,4.833333333333333,1,7.899610136452241,10.00002,5.625,5.625,0,7.499995,6.671589693957115,0,2.0,0,Mantido na Fase atual
ALUNO-961,2019,2.0,2,1,Ametista,10.0,0,4.5,1,9.012345679012345,9.50002,5.625,6.458333333333334,1,8.0,7.460804469135802,0,3.0,0,Mantido na Fase atual
ALUNO-963,2021,1.0,3,0,Ametista,5.0,0,7.083333333333334,1,9.325971934667589,6.91668,6.875,6.041666666666667,1,7.555556666666667,7.276307053600185,0,3.0,0,Promovido de Fase
ALUNO-964,2021,3.0,3,0,Ametista,10.0,0,5.777777777777778,1,8.203282828282827,8.33334,7.5,7.65625,1,7.8749975,7.720170621212121,0,4.0,1,Promovido de Fase
ALUNO-967,2021,0.0,2,0,Ágata,5.0,1,9.233333333333334,0,5.394786373047244,9.000020000000001,7.5,4.6875,0,7.249995,6.994374941276115,0,2.0,0,Mantido na Fase atual
ALUNO-969,2021,2.0,2,0,Topázio,10.0,1,8.833333333333332,1,9.307081807081806,8.500020000000001,7.5,6.666666666666666,1,9.111116666666666,8.716975028083027,1,3.0,1,Mantido na Fase atual
ALUNO-971,2022,0.0,0,0,Ametista,10.0,0,6.166666666666666,0,7.279952016794122,9.50002,7.5,5.9375,0,7.499995,7.483074736692157,0,2.0,0,Mantido na Fase atual
ALUNO-974,2022,0.0,1,0,Ágata,5.0,0,5.683333333333334,1,7.884305710392666,10.00002,7.5,5.625,0,7.249995,6.9760288087452,0,2.0,0,Mantido na Fase atual
ALUNO-975,2022,0.0,1,0,Topázio,5.0,1,8.833333333333334,1,9.165042235217674,10.00002,7.5,5.625,1,8.833335,8.178844113710202,1,2.0,0,Promovido de Fase
ALUNO-976,2022,0.0,0,0,Ágata,10.0,0,6.0,0,4.411764705882353,10.00002,6.875,5.625,0,7.33333,6.799020941176471,0,2.0,0,Mantido na Fase atual
ALUNO-978,2022,0.0,2,0,Ametista,5.0,0,6.5,1,8.518518518518517,8.500020000000001,6.875,5.625,1,7.999995,7.203704703703704,0,2.0,0,Mantido na Fase atual
ALUNO-979,2022,1.0,2,0,Quartzo,5.0,0,2.833333333333333,0,3.346365914786967,6.91668,7.5,4.375,0,3.74999,4.36510584962406,0,2.0,0,Mantido na Fase atual
ALUNO-980,2022,0.0,0,0,Ametista,10.0,0,7.35,0,6.569200779727096,10.00002,8.125,5.625,0,7.08333,7.57550815594542,0,2.0,1,Mantido na Fase + Bolsa
ALUNO-981,2022,0.0,2,0,Ágata,5.0,0,4.75,1,8.387314439946017,10.00002,6.25,5.625,1,7.666665,6.848297887989204,0,2.0,0,Mantido na Fase atual
ALUNO-982,2022,2.0,2,0,Ágata,10.0,0,4.75,0,6.851851851851851,9.000020000000001,7.5,6.25,0,6.888883333333332,6.973149037037037,0,3.0,0,Mantido na Fase atual
ALUNO-983,2018,3.0,3,1,Ametista,10.0,0,5.955555555555556,1,9.16005291005291,8.75001,5.625,7.96875,0,7.41667,7.740831693121693,0,4.0,0,Mantido na Fase + Bolsa
ALUNO-984,2017,1.0,3,0,Quartzo,5.0,0,4.0,0,5.952380952380953,7.916679999999999,6.875,4.6875,0,5.75,5.588394190476191,0,2.0,0,Mantido na Fase atual
ALUNO-985,2022,1.0,2,0,Ágata,5.0,0,1.75,1,8.960667600373483,9.50002,7.5,5.625,0,6.111103333333335,6.126856186741364,0,3.0,0,Mantido na Fase atual
ALUNO-988,2022,1.0,2,0,Ametista,5.0,1,7.75,1,9.363636363636363,8.000020000000001,7.5,5.416666666666667,0,6.888886666666665,7.392173272727273,0,3.0,0,Mantido na Fase atual
ALUNO-989,2020,2.0,4,0,Ágata,5.0,0,5.916666666666667,0,7.395197395197396,9.50002,7.5,6.041666666666667,0,7.166666666666666,6.899874812372813,0,3.0,0,Promovido de Fase
ALUNO-990,2022,2.0,3,0,Ágata,5.0,0,2.5,1,10.0,8.500020000000001,7.5,6.458333333333334,1,7.5,6.745835333333334,0,3.0,0,Mantido na Fase atual
ALUNO-991,2019,2.0,3,0,Ágata,5.0,0,5.5,1,9.285714285714285,9.000020000000001,4.375,6.25,1,7.555556666666667,6.930756190476192,0,3.0,0,Mantido na Fase atual
ALUNO-993,2018,5.0,6,1,Ágata,5.0,1,8.88888888888889,0,6.281197786131997,5.41666,5.625,7.5,0,7.2916675,6.846516835004177,0,4.0,0,Promovido de Fase + Bolsa
ALUNO-994,2019,3.0,3,0,Ametista,10.0,0,5.0,1,8.240384615384615,10.00002,7.5,7.5,0,6.4583275,7.439744423076924,0,4.0,0,Mantido na Fase atual
ALUNO-995,2019,1.0,2,0,Ametista,5.0,0,6.5,1,9.751724137931037,8.000020000000001,6.25,5.625,0,7.416665,7.221179827586207,0,2.0,0,Mantido na Fase atual
ALUNO-996,2018,2.0,3,1,Ametista,5.0,0,7.166666666666666,1,8.174985933606623,8.500020000000001,5.0,6.25,1,7.61111,7.065554520054659,0,3.0,0,Promovido de Fase
ALUNO-997,2019,2.0,2,1,Ametista,10.0,1,8.0,1,9.206349206349206,6.91668,4.375,6.458333333333334,1,8.722226666666666,7.960716507936509,1,3.0,0,Promovido de Fase
ALUNO-998,2022,0.0,0,0,Ametista,10.0,0,6.166666666666666,1,9.668209876543209,9.50002,5.625,5.625,0,7.499995,7.741976308641975,0,2.0,0,Mantido na Fase atual
ALUNO-1000,2022,2.0,2,0,Ágata,10.0,0,2.0,1,8.093434343434343,9.50002,7.5,6.458333333333334,0,6.611106666666666,6.686743535353536,0,3.0,0,Mantido na Fase atual
ALUNO-1001,2021,0.0,1,1,Ametista,5.0,1,8.083333333333334,1,8.452380952380953,9.000020000000001,5.625,5.625,1,7.75,7.382144857142857,0,2.0,0,Promovido de Fase
ALUNO-1002,2020,4.0,6,0,Ametista,5.0,1,8.277777777777777,1,7.515756302521009,8.75001,6.875,7.5,1,7.958335,7.562874816059757,0,4.0,1,Promovido de Fase
ALUNO-1004,2020,0.0,2,0,Topázio,5.0,1,8.666666666666668,1,9.547511312217194,10.00002,7.5,6.25,1,8.33333,8.184503595776773,0,2.0,0,Promovido de Fase
ALUNO-1005,2022,1.0,2,0,Ametista,5.0,0,6.5,1,9.833333333333334,8.500020000000001,4.375,5.625,0,7.16666,7.050000666666667,0,2.0,0,Mantido na Fase atual
ALUNO-1008,2022,0.0,0,0,Ametista,10.0,0,6.299999999999999,0,6.641025641025641,10.00002,6.25,5.625,0,7.416665,7.259040128205128,0,2.0,0,Mantido na Fase atual
ALUNO-1009,2021,0.0,1,0,Ametista,5.0,1,8.083333333333332,1,9.814814814814817,9.000020000000001,2.5,5.9375,1,8.083335,7.440048629629629,0,2.0,0,Promovido de Fase
ALUNO-1010,2019,2.0,2,0,Ametista,10.0,0,4.5,1,8.292972459639126,8.500020000000001,7.5,6.041666666666667,1,7.5,7.262763158594493,0,3.0,0,Mantido na Fase atual
ALUNO-1011,2022,0.0,1,0,Ametista,5.0,1,7.833333333333333,1,9.473684210526317,10.00002,7.5,5.625,1,7.58333,7.790571508771929,0,2.0,0,Mantido na Fase atual
ALUNO-1014,2019,1.0,3,0,Ametista,5.0,1,8.833333333333332,0,7.425925925925926,7.416679999999999,7.5,6.041666666666667,0,7.277776666666666,7.303241851851853,0,3.0,0,Promovido de Fase
ALUNO-1015,2018,4.0,4,1,Topázio,10.0,0,7.266666666666667,1,8.928571428571427,9.16668,9.375,7.96875,1,8.91667,8.67342461904762,1,4.0,0,Promovido de Fase + Bolsa
ALUNO-1017,2018,4.0,2,1,Ametista,10.0,0,6.888888888888888,1,9.05864681295716,7.91667,5.625,7.96875,1,8.083335,7.95721614036921,0,4.0,0,Promovido de Fase + Bolsa
ALUNO-1022,2020,1.0,2,0,Ametista,5.0,1,7.583333333333334,1,9.605072463768115,8.000020000000001,7.5,6.041666666666667,0,7.166666666666666,7.52518315942029,0,3.0,0,Mantido na Fase atual
ALUNO-1023,2021,0.0,2,0,Ágata,5.0,0,5.416666666666666,0,7.26602564102564,9.000020000000001,7.5,5.625,1,7.916665,6.832373461538461,0,2.0,0,Promovido de Fase
ALUNO-1025,2022,0.0,0,0,Topázio,10.0,1,9.183333333333334,1,8.925925925925926,8.000020000000001,6.25,5.625,0,7.41666,8.09268585185185,0,2.0,0,Mantido na Fase atual
ALUNO-1026,2021,3.0,4,0,Quartzo,5.0,0,2.777777777777778,0,4.317217234837372,8.75001,7.5,7.5,0,6.874995,5.66899900252303,0,4.0,0,Promovido de Fase
ALUNO-1028,2019,3.0,3,0,Ágata,10.0,0,7.444444444444444,0,6.666666666666668,7.91667,4.375,7.5,0,5.7083275,6.943054722222223,0,4.0,0,Mantido na Fase atual
ALUNO-1029,2019,3.0,3,1,Ametista,10.0,0,5.777777777777778,1,8.915214902057008,8.75001,7.5,7.8125,1,7.9166675,7.928183035966957,0,4.0,0,Promovido de Fase
ALUNO-1030,2022,2.0,3,0,Ágata,5.0,0,5.75,1,8.282828282828284,8.500020000000001,7.5,6.458333333333334,0,6.611106666666666,6.874622323232323,0,3.0,0,Mantido na Fase atual
ALUNO-1031,2020,1.0,2,0,Ametista,5.0,1,8.833333333333332,1,10.0,8.500020000000001,7.5,5.833333333333334,1,7.5,7.950002,0,3.0,0,Promovido de Fase
ALUNO-1033,2022,0.0,0,0,Topázio,10.0,1,9.1,0,7.328282828282827,9.50002,8.125,5.625,1,8.166665,8.243991565656566,0,2.0,0,Mantido na Fase atual
ALUNO-1034,2019,2.0,3,0,Ametista,5.0,0,6.633333333333333,1,9.490392648287385,9.50002,7.5,6.041666666666667,0,7.333333333333333,7.495580529657477,0,3.0,0,Promovido de Fase
ALUNO-1037,2022,3.0,3,0,Topázio,10.0,1,8.0,1,8.151515151515152,8.33334,6.875,8.125,1,7.791665,8.121970030303032,0,4.0,1,Promovido de Fase
ALUNO-1038,2021,5.0,5,0,Ametista,10.0,0,5.777777777777779,0,7.44750816993464,9.16668,7.5,6.458333333333334,1,7.875,7.532558522875818,0,3.0,1,Mantido na Fase atual
ALUNO-1039,2022,0.0,2,0,Ametista,5.0,0,7.0,1,9.074074074074074,9.50002,7.5,5.9375,1,8.08333,7.625232814814815,0,2.0,0,Mantido na Fase atual
ALUNO-1040,2022,3.0,4,0,Ametista,5.0,0,6.166666666666667,1,8.422314578005116,9.58335,7.5,7.5,0,6.95833,7.267797248934356,0,4.0,0,Mantido na Fase atual
ALUNO-1042,2022,3.0,4,0,Ágata,5.0,0,5.166666666666667,1,8.5,9.58335,7.5,7.5,0,5.9999925,6.891666833333334,0,4.0,0,Mantido na Fase atual
ALUNO-1044,2021,0.0,1,0,Ametista,5.0,0,7.316666666666666,1,8.447971781305114,8.000020000000001,7.5,5.625,1,7.58333,7.282095689594356,0,2.0,0,Mantido na Fase atual
ALUNO-1045,2022,2.0,2,0,Ametista,10.0,0,7.416666666666666,1,9.365079365079364,9.50002,7.5,4.791666666666667,0,6.833329999999999,7.902183873015874,0,3.0,0,Mantido na Fase atual
ALUNO-1048,2022,1.0,1,0,Ametista,10.0,0,4.75,1,9.72222222222222,8.000020000000001,7.5,4.166666666666666,0,5.88888,7.038889111111112,0,3.0,0,Mantido na Fase atual
ALUNO-1049,2021,1.0,2,0,Ametista,5.0,0,6.25,1,8.88447971781305,8.500020000000001,7.5,6.25,0,6.777776666666665,7.107453276895944,0,3.0,0,Mantido na Fase atual
ALUNO-1050,2021,0.0,1,0,Ametista,5.0,1,8.25,1,8.865955739020755,10.00002,7.5,5.625,1,7.75,7.785693147804151,0,2.0,0,Mantido na Fase atual
ALUNO-1051,2019,3.0,4,0,Ágata,5.0,0,5.833333333333333,0,7.1875,8.75001,5.625,8.125,0,7.0416625,6.762500166666667,0,4.0,1,Mantido na Fase atual
ALUNO-1052,2022,2.0,2,0,Topázio,10.0,1,8.416666666666666,1,7.955148299975887,9.50002,6.875,6.666666666666666,1,7.666666666666667,8.11186499332851,0,3.0,0,Mantido na Fase atual
ALUNO-1053,2022,5.0,7,0,Ametista,5.0,1,9.25,1,9.415584415584416,8.75001,7.5,5.833333333333334,0,7.2499975,7.891450716450215,0,3.0,1,Mantido na Fase atual
ALUNO-1054,2022,1.0,1,0,Ametista,10.0,0,6.5,1,9.333333333333332,9.000020000000001,7.5,6.041666666666667,0,6.777776666666666,7.776390666666667,0,3.0,0,Mantido na Fase atual
ALUNO-1055,2021,4.0,4,0,Ametista,10.0,0,6.277777777777778,1,8.603896103896105,6.66666,5.625,7.34375,1,7.5833325,7.456542276334777,0,4.0,0,Mantido na Fase atual
ALUNO-1057,2021,3.0,4,0,Ágata,5.0,0,5.166666666666667,0,6.845108695652174,8.33334,7.5,7.5,0,5.9583275,6.427354572463768,0,4.0,0,Promovido de Fase
ALUNO-1058,2022,2.0,2,0,Ametista,10.0,0,7.25,1,8.69949494949495,8.000020000000001,7.5,6.458333333333334,0,6.888886666666666,7.763511656565657,0,3.0,0,Mantido na Fase atual
ALUNO-1059,2022,3.0,6,0,Quartzo,2.5,0,1.833333333333333,0,3.666666666666667,7.91667,7.5,6.875,0,6.2916575,4.837498500000001,0,4.0,0,Mantido na Fase atual
ALUNO-1060,2022,3.0,3,0,Ametista,10.0,0,3.5,1,8.653198653198654,9.58335,7.5,7.03125,0,6.83333,7.208765730639731,0,4.0,0,Mantido na Fase atual
ALUNO-1062,2022,5.0,5,0,Ágata,10.0,0,4.25,0,7.251602564102564,6.66666,5.0,6.09375,0,5.83333,6.243027512820514,0,4.0,0,Mantido na Fase atual
ALUNO-1063,2021,0.0,2,0,Quartzo,5.0,0,4.166666666666667,0,4.573717948717949,9.000020000000001,7.5,4.375,0,6.08333,5.552244923076923,0,2.0,0,Mantido na Fase atual
ALUNO-1065,2021,0.0,2,0,Ametista,5.0,0,7.0,1,9.002849002849004,9.50002,7.5,5.9375,1,7.58333,7.510987800569801,0,2.0,0,Mantido na Fase atual
ALUNO-1066,2021,4.0,4,0,Ametista,10.0,0,5.522222222222222,1,8.489420062695924,6.66666,7.5,6.875,0,6.54166,7.21482645698363,0,4.0,0,Mantido na Fase atual
ALUNO-1067,2018,2.0,2,0,Ametista,10.0,0,4.916666666666667,1,8.892921960072595,9.000020000000001,7.5,6.041666666666667,1,8.333333333333334,7.682753058681186,0,3.0,0,Promovido de Fase
ALUNO-1068,2021,7.0,8,0,Quartzo,5.0,0,1.022222222222222,0,3.333333333333333,8.33334,6.875,3.75,0,5.111116666666667,4.289168444444445,0,4.0,0,Mantido na Fase atual
ALUNO-1069,2022,0.0,1,0,Ágata,5.0,1,8.0,0,6.174603174603175,9.000020000000001,5.0,5.625,1,7.83333,6.864088634920636,0,2.0,0,Mantido na Fase atual
ALUNO-1070,2019,1.0,3,0,Quartzo,5.0,0,4.416666666666667,1,8.070175438596491,9.50002,5.0,4.6875,0,5.16667,5.949454421052632,0,2.0,0,Mantido na Fase atual
ALUNO-1071,2021,2.0,3,0,Quartzo,5.0,0,3.583333333333333,0,5.417989417989419,9.50002,5.625,6.041666666666667,0,6.666663333333332,5.750265883597884,0,3.0,0,Mantido na Fase atual
ALUNO-1072,2020,3.0,4,0,Quartzo,5.0,0,4.122222222222223,0,3.81578947368421,9.58335,7.5,6.09375,0,4.83333,5.371978339181286,0,4.0,0,Promovido de Fase
ALUNO-1073,2021,1.0,2,0,Quartzo,5.0,0,4.0,0,6.249084249084249,0.0,7.5,6.458333333333334,0,6.944446666666666,5.334539516483517,0,3.0,0,Mantido na Fase atual
ALUNO-1074,2022,1.0,3,0,Ágata,5.0,0,5.833333333333333,0,6.25,8.000020000000001,7.5,6.041666666666667,1,7.555556666666667,6.581946666666667,0,3.0,0,Mantido na Fase atual
ALUNO-1075,2016,5.0,6,1,Ametista,5.0,0,6.744444444444444,1,9.580419580419582,7.5,5.625,7.96875,1,8.458337499999999,7.566015304972806,1,4.0,0,Promovido de Fase + Bolsa
ALUNO-1076,2022,3.0,4,0,Ágata,5.0,0,3.75,0,7.357142857142857,8.75001,7.5,7.03125,0,5.333325,6.116219571428572,0,4.0,0,Mantido na Fase atual
ALUNO-1078,2019,2.0,3,0,Ágata,5.0,0,5.583333333333334,1,7.662464985994397,8.000020000000001,7.5,6.458333333333334,0,5.833336666666667,6.511662330532213,0,3.0,0,Mantido na Fase atual
ALUNO-1080,2022,2.0,3,0,Quartzo,5.0,0,0.0,0,6.481481481481481,7.50002,7.5,6.041666666666667,1,7.555553333333333,5.411575629629629,0,3.0,0,Promovido de Fase
ALUNO-1082,2022,1.0,2,0,Ágata,5.0,0,6.0,1,8.78924174276498,8.500020000000001,5.625,6.25,0,7.333333333333333,6.962017015219663,0,3.0,0,Mantido na Fase atual
ALUNO-1084,2019,1.0,2,0,Ágata,5.0,0,5.0,1,8.932367149758454,7.50002,7.5,5.0,0,5.888886666666667,6.464252763285025,0,3.0,0,Mantido na Fase atual
ALUNO-1085,2019,5.0,6,0,Ágata,5.0,0,4.955555555555556,0,6.25,8.75001,7.5,6.25,0,5.833336666666667,6.157779444444444,0,4.0,0,Promovido de Fase
ALUNO-1090,2018,1.0,3,0,Quartzo,5.0,0,1.0,0,5.481481481481482,8.500020000000001,7.5,5.833333333333334,0,5.999993333333334,5.179630296296297,0,3.0,0,Mantido na Fase atual
ALUNO-1091,2022,2.0,3,0,Quartzo,5.0,0,2.25,0,4.866442199775533,9.000020000000001,7.5,6.458333333333334,0,6.499993333333334,5.519122439955107,0,3.0,0,Mantido na Fase atual
ALUNO-1093,2016,7.0,8,0,Ágata,5.0,0,4.733333333333333,0,7.370098039215687,7.91667,7.5,8.28125,1,8.055556666666668,6.901589607843138,0,4.0,1,Promovido de Fase + Bolsa
ALUNO-1095,2019,1.0,1,1,Topázio,10.0,1,9.916666666666668,1,9.666666666666666,10.00002,7.5,6.25,1,8.055563333333334,8.902781333333333,0,3.0,0,Promovido de Fase + Bolsa
ALUNO-1097,2017,4.0,4,1,Topázio,10.0,0,6.677777777777778,1,9.691650853889945,9.16668,5.625,7.96875,1,8.000005,8.149929726333543,0,4.0,0,Mantido na Fase atual
ALUNO-1098,2021,0.0,1,0,Ametista,5.0,1,9.3,1,8.61952861952862,8.500020000000001,8.125,5.3125,1,8.16667,7.910991723905724,0,2.0,1,Mantido na Fase atual
ALUNO-1099,2021,2.0,2,0,Ametista,10.0,1,7.75,0,5.462962962962963,8.500020000000001,6.875,6.458333333333334,0,7.38889,7.303705925925926,0,3.0,0,Mantido na Fase atual
